job_id,benchmark,model_key,method,task_id,seed,budget,SUN,AUDC,mSUN,candidate_oracle_attempts,complete,model_revision_recorded,selected_generation_recorded,actual_model_state_hash,execution_profile_fingerprint,raw_result_sha256,raw_result_relative_path,raw_RPC_sha256,raw_RPC_relative_path,receipt_sha256,receipt_relative_path,acceptance_evidence_kind,acceptance_evidence_sha256,acceptance_evidence_relative_path,scope_registration_sha256,result_artifact_kind,original_runner_accepted,derived_acceptance,root_adoption_sha256,root_adoption_relative_path,verification_basis,source_observation_CST
all30-final-made-7c0efd227bf52418fb36aad2,made,qwen35_4b,baseline,Ag-Nd-Pd-Pt-Tb,1,10,4,0.5,0.4,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,c01d8a3159c8432f2090355e6f739ebbe5bd4c48241e17eeb31b055de4cc443e,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7c0efd227bf52418fb36aad2/4ed8a7f477a543a7a42b1d3033d0f801/result.json,d373fbc844900c7f9f141c05cc15dfb4371d220db6e647b38d9bd7608d2e2454,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7c0efd227bf52418fb36aad2/4ed8a7f477a543a7a42b1d3033d0f801/rpc/rpc.jsonl,,,original_per_worker_ledger,70234a9f1cc8d7f95700bce26d99df9f2e9d6afb2498d2378613eb1f181927af,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/ledger.json,ede4d1d5783f220f7a949afb39dad3a7697cfe95bb3a9e15ebbd6df8e08adf6c,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-c3eb2f7011caf4b6e10457c7,made,qwen35_4b,baseline,Co-Hf-In-Ru-Tm,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,f199eab8bf9288e8ee3d456ec69519860d422fedf7fc47c2fd036e5a91b224e8,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c3eb2f7011caf4b6e10457c7/d5ee9c3a71da4371845da807e840cb31/result.json,d5a5385e06796be94a4e20aefea48f72ff6e2d8416bd0071599b4e275072bc26,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c3eb2f7011caf4b6e10457c7/d5ee9c3a71da4371845da807e840cb31/rpc/rpc.jsonl,cf1092106b37c03ca9b72fbdb55fc85922d217083f6519173f23668a1c298ffb,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c3eb2f7011caf4b6e10457c7/receipt.json,per_job_receipt,cf1092106b37c03ca9b72fbdb55fc85922d217083f6519173f23668a1c298ffb,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c3eb2f7011caf4b6e10457c7/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-a063d242d76f022307b0f927,made,qwen35_4b,esopt_graph_risk,Co-Hf-In-Ru-Tm,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,a17c7b4adba477a3d445c7641f2745418705d5d1540e3aac9ed3e2397d1de1bd,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a063d242d76f022307b0f927/860a015f4b16463086fbef6fadee02a4/result.json,5d41851750700ead64a676a926d970e906e0c55f66e9a5587dfd70e4a5af09c8,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a063d242d76f022307b0f927/860a015f4b16463086fbef6fadee02a4/rpc/rpc.jsonl,4802691760f6338874e2533ef1590c6c36d256c8b277b42c574f28b7555e6ebe,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a063d242d76f022307b0f927/receipt.json,per_job_receipt,4802691760f6338874e2533ef1590c6c36d256c8b277b42c574f28b7555e6ebe,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-a063d242d76f022307b0f927/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-e1e84092306de12ec73ae8fb,made,qwen35_4b,baseline,Co-Hg-Mg-Sr-W,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,9c656bc2843bff2119e1e48c0f5df7da226ddb64f9893f1f7b17b7ef0cfed1d9,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e1e84092306de12ec73ae8fb/e01a58479cc047889907ba33e46e2832/result.json,40efb4dee6ca6fbede7b534623c6c9f5c707747d720f96298089a2ee337ad482,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e1e84092306de12ec73ae8fb/e01a58479cc047889907ba33e46e2832/rpc/rpc.jsonl,d3bb4146285d576a6b9825bd51563b6ac516916674e34d0a0240c3b4724684b4,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e1e84092306de12ec73ae8fb/receipt.json,per_job_receipt,d3bb4146285d576a6b9825bd51563b6ac516916674e34d0a0240c3b4724684b4,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e1e84092306de12ec73ae8fb/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-ad7247aa48b4fab7318ccfd3,made,qwen35_4b,esopt_graph_risk,Co-Hg-Mg-Sr-W,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,11fe757b94b13ce4c90ed03e8897bb91a2b13139f305504a4ba9f485a6209e9d,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-ad7247aa48b4fab7318ccfd3/9e5548430b944afba8b27127cad48a44/result.json,b6f9da474e278cc0cc738aa294e663e82e1d06cd764f511dd5bc78c9230fba29,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-ad7247aa48b4fab7318ccfd3/9e5548430b944afba8b27127cad48a44/rpc/rpc.jsonl,235baacda5a00688e2bc952c353d7f59905889ab93e4b60118846914d1518ec2,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-ad7247aa48b4fab7318ccfd3/receipt.json,per_job_receipt,235baacda5a00688e2bc952c353d7f59905889ab93e4b60118846914d1518ec2,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-ad7247aa48b4fab7318ccfd3/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-57b95bfdfcf86615de0d6000,made,qwen35_4b,baseline,Co-Mg-Na,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,71095b213da82aa0bd8a3ac79425fefd3325b9c194be778e70907b30104057d2,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-57b95bfdfcf86615de0d6000/d11248f243624931b6e2fbbefde4068f/result.json,3265b252400b3655611db2c96e68edf92ba52d28e553d7152075c1da80c16a2c,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-57b95bfdfcf86615de0d6000/d11248f243624931b6e2fbbefde4068f/rpc/rpc.jsonl,c91169fa10063b03f3ccd1f6a37c7bec30b50d03f401b92f3d0499550a68ac06,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-57b95bfdfcf86615de0d6000/receipt.json,per_job_receipt,c91169fa10063b03f3ccd1f6a37c7bec30b50d03f401b92f3d0499550a68ac06,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-57b95bfdfcf86615de0d6000/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-60a93cb79b903b44c94c8108,made,qwen35_4b,esopt_graph_risk,Co-Mg-Na,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,6b99d9b97c3be36bc8e7f9c5bd0138615c6106a62464581df1a46400074c15b9,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-60a93cb79b903b44c94c8108/6136dfaee9404e56be0ae37f46033ffa/result.json,7e8c66aa61f749c143714817f7fcca555b56a7e1cdf67ea79775f4511d93b4b7,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-60a93cb79b903b44c94c8108/6136dfaee9404e56be0ae37f46033ffa/rpc/rpc.jsonl,846e6c751ac76181f345950fd19de5b3b607cd9c17a88fc421907bb2f840fa68,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-60a93cb79b903b44c94c8108/receipt.json,per_job_receipt,846e6c751ac76181f345950fd19de5b3b607cd9c17a88fc421907bb2f840fa68,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-60a93cb79b903b44c94c8108/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-8f47284bf3a0ec57b02b8dd8,made,qwen35_4b,baseline,Co-Pd-Tl,1,30,3,0.15666666666666668,0.1,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,574c78a41a1f106de923ece5a9ed81c067f5cbf6749982d4e6d067529f50b6a3,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-8f47284bf3a0ec57b02b8dd8/982c1c3ae6c3475b86e8cd6b6e1892fd/result.json,b5c05067127dbca5ecd880f0011214759fdb71720f49749993ad8810ba5b89e0,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-8f47284bf3a0ec57b02b8dd8/982c1c3ae6c3475b86e8cd6b6e1892fd/rpc/rpc.jsonl,6d546d9aec339292ec1518ac52d6e6ed0dabe4ccd24f8f8a07fa9e4d2b91507d,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-8f47284bf3a0ec57b02b8dd8/receipt.json,per_job_receipt,6d546d9aec339292ec1518ac52d6e6ed0dabe4ccd24f8f8a07fa9e4d2b91507d,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-8f47284bf3a0ec57b02b8dd8/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-bfeeaafeaa530163bba4bd71,made,qwen35_4b,esopt_graph_risk,Co-Pd-Tl,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,80c757b2fcb02a1f6f56545b50a200584282cd083dfb256885dba339e792bae6,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bfeeaafeaa530163bba4bd71/d9f37f62d6a3444a927c3daf8df60a70/result.json,bef009aca8884afc863d92dbae74b4e03c10d467a9a203d821b982505056e40d,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bfeeaafeaa530163bba4bd71/d9f37f62d6a3444a927c3daf8df60a70/rpc/rpc.jsonl,f50757e48349b75d78ce5c3e648b301e68c629bc43a2e86554c965d8ec7b6517,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bfeeaafeaa530163bba4bd71/receipt.json,per_job_receipt,f50757e48349b75d78ce5c3e648b301e68c629bc43a2e86554c965d8ec7b6517,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bfeeaafeaa530163bba4bd71/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-e9a7da445d7240ef049e95a9,made,qwen35_4b,baseline,Cr-Fe-Lu-Pt-Sc,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,e7a88b96cf148252cbe37d5d6843b9c11d1dcebb060dd2903d7d198483ee6382,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e9a7da445d7240ef049e95a9/47c6a6c0861f463eaa8e37a9ead2cd2a/result.json,6e0540f28484aee3704006f4bdf140bbde711367d2ae6a19591de6410898198f,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e9a7da445d7240ef049e95a9/47c6a6c0861f463eaa8e37a9ead2cd2a/rpc/rpc.jsonl,c842717b0785fa41eede59a3a428b99fd38c88234ccaf51114c785996246be23,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e9a7da445d7240ef049e95a9/receipt.json,per_job_receipt,c842717b0785fa41eede59a3a428b99fd38c88234ccaf51114c785996246be23,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-e9a7da445d7240ef049e95a9/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-893f84eddaeedf0653681ba6,made,qwen35_4b,esopt_graph_risk,Cr-Fe-Lu-Pt-Sc,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,de1a2ea6589a031f01a99540679e855692796d1d93886b3d2f0439e41ac4ec3d,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-893f84eddaeedf0653681ba6/9c4ffa03b6884585bd6ed710d2c93873/result.json,2711f8bc0f509434f240ec6ca71645e6c730caa80df76c6c245bb7c079943b4a,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-893f84eddaeedf0653681ba6/9c4ffa03b6884585bd6ed710d2c93873/rpc/rpc.jsonl,c25dd4f95468014ceae4e2b3466c7b5f1aaaf6da037a3267a38450273757fdd3,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-893f84eddaeedf0653681ba6/receipt.json,per_job_receipt,c25dd4f95468014ceae4e2b3466c7b5f1aaaf6da037a3267a38450273757fdd3,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-893f84eddaeedf0653681ba6/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-06f81b4369ee9018526cd3b1,made,qwen35_4b,baseline,Dy-K-Pd-Sm,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,5a9aca7075de9465c048e66e1c522e4c55cc636f701622efe910f929476c1451,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-06f81b4369ee9018526cd3b1/33372aade43f443ebfb1eafc9ac650f4/result.json,388fb815e193020367fa731bd97a079bbc277221f92b7093e4c502eaeb623ef1,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-06f81b4369ee9018526cd3b1/33372aade43f443ebfb1eafc9ac650f4/rpc/rpc.jsonl,8c256273d6f49e6dc3e17e354358ab53b65652b276f9fbd50a56f5fa1f472acd,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-06f81b4369ee9018526cd3b1/receipt.json,per_job_receipt,8c256273d6f49e6dc3e17e354358ab53b65652b276f9fbd50a56f5fa1f472acd,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-06f81b4369ee9018526cd3b1/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-5b45a11bf112cc71ad9d8641,made,qwen35_4b,esopt_graph_risk,Dy-K-Pd-Sm,1,30,3,0.17666666666666667,0.1,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,753a1f2ca1674cfe5817ba2427032d076a3cde4a3497de2b979d2708a69ea14e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5b45a11bf112cc71ad9d8641/72204adcd87b40eb87d471b676cb4d53/result.json,383a3bef0517b7a2aa9037991943348d6b03d49d69d3702ac35418cd59b31768,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5b45a11bf112cc71ad9d8641/72204adcd87b40eb87d471b676cb4d53/rpc/rpc.jsonl,bf7ce67f9cfd658527f9856674da20e21a2b2ee4033cef91a284ce4c067c547b,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5b45a11bf112cc71ad9d8641/receipt.json,per_job_receipt,bf7ce67f9cfd658527f9856674da20e21a2b2ee4033cef91a284ce4c067c547b,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-5b45a11bf112cc71ad9d8641/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-82f6c7518cee0a7d9a7c0d28,made,qwen35_4b,baseline,Eu-Nb-Sn-Tl,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,a9a381e4c7827e362610845b5f8a2695979f44b10516b6c4d465e867a8c3dbae,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-82f6c7518cee0a7d9a7c0d28/a56677aecfef4295a47477735398053b/result.json,519b72637ce8ad1d11e7d5cdf084305c0a2a2b0b2788844b40160aa21490fef6,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-82f6c7518cee0a7d9a7c0d28/a56677aecfef4295a47477735398053b/rpc/rpc.jsonl,bf658302487250c217ffd9ff378d392aaf4b3f3212cd3a89b6f68c9cb4165b75,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-82f6c7518cee0a7d9a7c0d28/receipt.json,per_job_receipt,bf658302487250c217ffd9ff378d392aaf4b3f3212cd3a89b6f68c9cb4165b75,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-82f6c7518cee0a7d9a7c0d28/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-43d658e0fd9b07b57a04d94a,made,qwen35_4b,esopt_graph_risk,Eu-Nb-Sn-Tl,1,30,0,0.0,0.0,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,d4e93d97122efaeb8db405c7e82182956c7a368f4e1e2ffd6b8faf80383052b7,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-43d658e0fd9b07b57a04d94a/8d07735bffa2488c9e100b0449bb3332/result.json,e0a09820cc17533c8fe979d91e8e4170ff0fd49d403d959b95f09d734fef0617,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-43d658e0fd9b07b57a04d94a/8d07735bffa2488c9e100b0449bb3332/rpc/rpc.jsonl,4c51af1626c5fd5a41d4ed1a56910104f230d56a89c7d12d63676841e9aed2f7,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-43d658e0fd9b07b57a04d94a/receipt.json,per_job_receipt,4c51af1626c5fd5a41d4ed1a56910104f230d56a89c7d12d63676841e9aed2f7,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-43d658e0fd9b07b57a04d94a/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-c7271a54a71297bd6edd144f,made,qwen35_4b,baseline,Ga-Ho-Lu,1,30,10,0.4177777777777778,0.3333333333333333,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,eb1ec7265e68e83f350b115881782aab23a9bfa45e8076f0dd8e5734c3206d7e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c7271a54a71297bd6edd144f/b2d8eea90fa046a7b568392dae5c83ac/result.json,e595e1985afed966ca59c8f54646dfb5866317f45a20025f11db09398fef60fc,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c7271a54a71297bd6edd144f/b2d8eea90fa046a7b568392dae5c83ac/rpc/rpc.jsonl,63e48a5db6a3a6d6e7a4d8b7d9938fafb458ab64945eb7bfa4ce63e2fb773b83,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c7271a54a71297bd6edd144f/receipt.json,per_job_receipt,63e48a5db6a3a6d6e7a4d8b7d9938fafb458ab64945eb7bfa4ce63e2fb773b83,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-c7271a54a71297bd6edd144f/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-918bd9462b0f8ade79ece0bc,made,qwen35_4b,esopt_graph_risk,Ga-Ho-Lu,1,30,11,0.40555555555555556,0.36666666666666664,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,255c8bb9d3de303ae1b885f6858a15de63263fab05cc0d33b63dd3ecd4a59fae,fb660b666c933f4bf1f63131617a0586bf95c18e676dcc1b141cda2a0e16c431,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-918bd9462b0f8ade79ece0bc/bfac105b80ae49888c5462adf2dcb9be/result.json,1cfe200fda4eef26c30b34e5d8be4bdb568ee1c0b78ad5f001dac05e26b3ecdd,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-918bd9462b0f8ade79ece0bc/bfac105b80ae49888c5462adf2dcb9be/rpc/rpc.jsonl,52245978769545e034a3b863b5110ab78841b7075e766c43317a6d7c5f4d404e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-918bd9462b0f8ade79ece0bc/receipt.json,per_job_receipt,52245978769545e034a3b863b5110ab78841b7075e766c43317a6d7c5f4d404e,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-918bd9462b0f8ade79ece0bc/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
budget-final-made-bff71cb764d235df71da7a55,made,qwen35_4b,baseline,Ga-Pt-Tm,1,30,15,0.5855555555555556,0.5,30,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,9fa58a243707e148b412828cf5838eda27cdbbbb747c575fc51082d02f898811,d4765aefe99ab15e023c2faf2e4fec9976e9569c8a0e5163ccf790ad37675a65,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bff71cb764d235df71da7a55/d74d74125790436bb28b118df979b65e/result.json,d9feb46749dd16318aae7e5d325cc4f3759bcdbf79e9f164ab9f78ca6b0ce620,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bff71cb764d235df71da7a55/d74d74125790436bb28b118df979b65e/rpc/rpc.jsonl,d1469e6905b76296043311bda1a6681850418219bc43a01da35727d37495cf73,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bff71cb764d235df71da7a55/receipt.json,per_job_receipt,d1469e6905b76296043311bda1a6681850418219bc43a01da35727d37495cf73,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-bff71cb764d235df71da7a55/receipt.json,a262aab6be0639ee55bb33e1a2af98325ac2f511e774c54027e653c9ba59f507,original_runner_envelope,True,False,,,fresh_original_RPC_hash_curve_counts_and_result_identity; existing_acceptance_reference_rehashed,2026-09-19T05:21:38.188817+08:00
