job_id,benchmark,model_key,method,task_id,seed,budget,SUN,AUDC,mSUN,candidate_oracle_attempts,complete,model_revision_recorded,selected_generation_recorded,actual_model_state_hash,raw_result_sha256,raw_result_relative_path,raw_RPC_sha256,raw_RPC_relative_path,receipt_sha256,verification_basis
all30-final-made-b02d850a98d7df9b443caae7,made,qwen35_4b,baseline,Ce-Ir-Pt-Sn,1,10,3,0.33,0.3,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,3a1a9eb29aaade7ac63dd88edd42e25348a55735db4de4e858af162852d22f0b,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-b02d850a98d7df9b443caae7/0c88d2c666cf4f42897756e96ab53f96/result.json,7d5632e4d6bb2357ccbeaeb59c6a183419c2814980ab1f4de47194bc72e9c0f6,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-b02d850a98d7df9b443caae7/0c88d2c666cf4f42897756e96ab53f96/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-9d0aa6b7ec047537b2499ee9,made,qwen35_4b,esopt_graph_risk,Ce-Ir-Pt-Sn,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,ea08caf4d4faaa79e11dac45cebeb04fb3640c96af747db04960f26a57899ab9,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-9d0aa6b7ec047537b2499ee9/2e33935726b34b37bc8af8c25c8446f6/result.json,1baf16a32097fc29a77c37264dfa99d6becf1660ea0561e4bb5b2510dd53b254,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-9d0aa6b7ec047537b2499ee9/2e33935726b34b37bc8af8c25c8446f6/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-8f2f1a7d5d9c8003b8c178a8,made,qwen35_4b,baseline,Co-Dy-Ta-Y,1,10,1,0.09,0.1,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,6d45b08a8963600e9fe29f1db3369aafddb45ebe90acd51740de9e70e51976e6,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-8f2f1a7d5d9c8003b8c178a8/1d0865fd6d87417e8c1bb988ed5d847b/result.json,facdf5b876478f7bbecc418b0bfbbfca6b3f1951a13f522c2c0224bd31ba477f,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-8f2f1a7d5d9c8003b8c178a8/1d0865fd6d87417e8c1bb988ed5d847b/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-9bfd0c2924e1c0658de0c66d,made,qwen35_4b,esopt_graph_risk,Co-Dy-Ta-Y,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,611321000d031aee3a17ae7e988b605e16be9b405cf7865c0f2af2f7b43703fe,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-9bfd0c2924e1c0658de0c66d/1851a92344b6412487c7de484d0ae0d6/result.json,51339f475f8e83999b5bbf9e763af4c7a016489c9e3b64e39e9943af6e96fdfa,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-9bfd0c2924e1c0658de0c66d/1851a92344b6412487c7de484d0ae0d6/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
extension-final-made-f909f98ebec6c4dab4535b82,made,qwen35_4b,baseline,Co-Dy-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,22e97770bee728533254829a98b677399b1052b645c6fdddbdd4f5a0587ac27a,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-f909f98ebec6c4dab4535b82/fcde8ed7b6674086be9e894c6c99d5d5/result.json,5bed9302a3d90fc7f43ca86c996155fd9d97eb25b6239ca3438c50966e2292dc,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-f909f98ebec6c4dab4535b82/fcde8ed7b6674086be9e894c6c99d5d5/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
extension-final-made-ee71cc7e8c4f6d365c622b99,made,qwen35_4b,esopt_graph_risk,Co-Dy-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,6d4b4fa1b4845a7fbe14949752650e69951284e24d0169801d6728fb6366d6ca,evaluation_workspaces/made_cumulative_five_v1/shards/secondary/jobs/extension-final-made-ee71cc7e8c4f6d365c622b99/5aca64df83604145be104ac24ba037b5/result.json,de1403fea15435ed6f06272a44ff0b46ea5616f98f6ae03e4592c6ad7d81a6c2,evaluation_workspaces/made_cumulative_five_v1/shards/secondary/jobs/extension-final-made-ee71cc7e8c4f6d365c622b99/5aca64df83604145be104ac24ba037b5/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-cb6bf8e9beffc5bb74ce0332,made,qwen35_4b,baseline,Co-Hf-In-Ru-Tm,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,e7e5d13a96a7858dcb62aef04b7c9841d87b8504218de082200407df1f2655ac,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-cb6bf8e9beffc5bb74ce0332/5ae90f54c367442da12447ac8948ab4a/result.json,9de39af9c0c90212e93f012e8421db67638eecdb6d40d7602a4882c7b22fa8af,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-cb6bf8e9beffc5bb74ce0332/5ae90f54c367442da12447ac8948ab4a/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-d9145d771ec6fc6924d7a738,made,qwen35_4b,baseline,Co-Hg-Mg-Sr-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,1a5a3cf0a5e41692da9533751985e9953095811703a9a0bb12617dd5855e334b,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-d9145d771ec6fc6924d7a738/71150e6ac13d46188ab5351ace6deb88/result.json,4ebe9f9d14cfdcbbfed642d138438a1143add793dced8719e7abf2e6d635f87d,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-d9145d771ec6fc6924d7a738/71150e6ac13d46188ab5351ace6deb88/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-32f7c3901d238e4cf22c39b3,made,qwen35_4b,esopt_graph_risk,Co-Hg-Mg-Sr-W,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,e2293bf9d923e971476f2649448d53f80e2d6b2ca6c34d09339d94b610fdda53,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-32f7c3901d238e4cf22c39b3/912dd8dba7364b229c6f02b8bd2d3cf3/result.json,2b50ddca76a7c526e0181c19d93f9d8a50efb941caa91bcdac2be835b2813af2,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-32f7c3901d238e4cf22c39b3/912dd8dba7364b229c6f02b8bd2d3cf3/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
extension-final-made-6984f2ad558abdeabef13188,made,qwen35_4b,baseline,Co-Mg-Na,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,96006847f53af43ff19525c1d4fdc8bac39b6a0234b3d347375de4f3f18af4ac,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-6984f2ad558abdeabef13188/3c3877df205c43a0a5c00b12572463c0/result.json,3c208d9ebc0071ec71921a5f1a883c408e7b1a887fccf0c23e25b61c2bae2d0e,evaluation_workspaces/made_cumulative_five_v1/shards/primary/jobs/extension-final-made-6984f2ad558abdeabef13188/3c3877df205c43a0a5c00b12572463c0/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
extension-final-made-1c68af5110c5af1dffea6c7d,made,qwen35_4b,esopt_graph_risk,Co-Mg-Na,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,60f75b2fc8286f89d8aa3906662fcfb5b8b789ef5d396d19cf68941e2b578c6e,evaluation_workspaces/made_cumulative_five_v1/shards/secondary/jobs/extension-final-made-1c68af5110c5af1dffea6c7d/0d656f388d7d4f07b5111936946ecddb/result.json,0cb4dcf9d416187b24c2c53b1f1748ef9eab015117d269df3fb3f56827a6a0e3,evaluation_workspaces/made_cumulative_five_v1/shards/secondary/jobs/extension-final-made-1c68af5110c5af1dffea6c7d/0d656f388d7d4f07b5111936946ecddb/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-7d6cba0dbc20d964713362bb,made,qwen35_4b,baseline,Co-Pd-Tl,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,a884733b7080d85f09d4293ac7050c4cf6bd8bb5cef34fd0683a1678b702002e,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7d6cba0dbc20d964713362bb/d1d30827995c4bf99003cb51620c8a32/result.json,326b926eb4f729194bf5e81d5d7321ffa06f6559e43f32a902939bc32e9a392a,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-7d6cba0dbc20d964713362bb/d1d30827995c4bf99003cb51620c8a32/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-45444501a86d93fedab34138,made,qwen35_4b,esopt_graph_risk,Co-Pd-Tl,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,8cc94de05ceaf97fbaa13d2bcaa0a58d395ce819e6292a93082341c9b82b8fc3,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-45444501a86d93fedab34138/853485754e5a4d3ab20b5239042b2aa7/result.json,a78a5f0bd7ef84e562f49b680f87e9251a57d664b5728171892f7f9abab6eee9,evaluation_workspaces/made_all30_b10_v1/workers/worker_00/jobs/all30-final-made-45444501a86d93fedab34138/853485754e5a4d3ab20b5239042b2aa7/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-fc32992f7efefd416e04c208,made,qwen35_4b,baseline,Cr-Fe-Lu-Pt-Sc,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,d3facd023eaf63f9c8568bbeefc290cfa10af94321b49eaa94e0bcd8021cba3b,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-fc32992f7efefd416e04c208/e0df56b200fd4088a360424e76c99f9b/result.json,99a664be45bf56ba469d49e60b4cec45339811d82e44c4da612e1541ddcaac74,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-fc32992f7efefd416e04c208/e0df56b200fd4088a360424e76c99f9b/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-2f9df183906d1a04875a9fe2,made,qwen35_4b,esopt_graph_risk,Cr-Fe-Lu-Pt-Sc,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,02bb423ec38a0bd8f1dd629a2cfe1ff6605f72f97752213777880abe652ab610,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-2f9df183906d1a04875a9fe2/87d3575ce18c4c33a1da73730fd379c0/result.json,ffdaa101e6a694d32b14f260ff34fc4937b6963b781152f8ed6f3d8d64e795eb,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-2f9df183906d1a04875a9fe2/87d3575ce18c4c33a1da73730fd379c0/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-1500a7c5b01112deaf43bfe9,made,qwen35_4b,baseline,Dy-K-Pd-Sm,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,cd9df808c1947e21be16f835a89776b29233ab38b3db05170178df277eef0947,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-1500a7c5b01112deaf43bfe9/aa0cf44223e94e7abb9d7005f27499bc/result.json,08cf2db591f6357e5a0b4197ed85b95c5755abc16258ce709a47ceee4bd6eb68,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-1500a7c5b01112deaf43bfe9/aa0cf44223e94e7abb9d7005f27499bc/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-097dbe77e9aa0571f74bbc31,made,qwen35_4b,baseline,Eu-Nb-Sn-Tl,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,68d36aa377d4ec146c8fd66b840d32250ded2d8c5b75c1d292d2e67d85b68e5d,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-097dbe77e9aa0571f74bbc31/0f5b4e7f1432483597628320eb8448ac/result.json,6f08a52de4eb6d8975e7ce7df39ccaf748fa7452a0a12b6be6962983b0f5fcd5,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-097dbe77e9aa0571f74bbc31/0f5b4e7f1432483597628320eb8448ac/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-f5c545c2fcf285a7aedc552f,made,qwen35_4b,esopt_graph_risk,Eu-Nb-Sn-Tl,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,2,2e5adce2a0d3785a1e1df3c41888f42eed2a23b9e175e3e0b1a4e1d3ef534fff,88e2d83bf5ffb7b69c2c2e83a62d45545d5a5673cc1ad4f248d5825d1beb7e03,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-f5c545c2fcf285a7aedc552f/3e99aefbcbcc4747b7d4d194cb176df1/result.json,049c3b2d5f23bfd6ab9577a1bfa5d29b72826b0f23dd54b75363b386f92d3b62,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-f5c545c2fcf285a7aedc552f/3e99aefbcbcc4747b7d4d194cb176df1/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-8edd5f6703feaba4b1671ead,made,qwen35_4b,baseline,Ga-Ho-Lu,1,10,5,0.49,0.5,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,dbaefff87f474e98d14d25babdcd6429040ecd017400ced46e9291de66f539ea,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-8edd5f6703feaba4b1671ead/0bb2049a60dc4afb8faf402ce8feaecc/result.json,fe85b88bfc0db4fc2712dd018f41f16cf15c015eb2674062b8aa5d0f5b0eb593,evaluation_workspaces/made_all30_b10_v1/workers/worker_01/jobs/all30-final-made-8edd5f6703feaba4b1671ead/0bb2049a60dc4afb8faf402ce8feaecc/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-22cfaf1606682d9c38bc278d,made,qwen35_4b,baseline,Ga-Pt-Tm,1,10,6,0.5,0.6,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,b9cb9cc531a0b002710d5d1623cbfd1d62a876a5863d6a0e706e6777c9916c89,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-22cfaf1606682d9c38bc278d/2db91f60543d46d18de62a3d2a2911ac/result.json,0a2414b6e17217c12fd8db144677b8c493b2c1f1885781c4e56663f8ce80707f,evaluation_workspaces/made_all30_b10_v1/workers/worker_02/jobs/all30-final-made-22cfaf1606682d9c38bc278d/2db91f60543d46d18de62a3d2a2911ac/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-29a6382ae615c1a04e459653,made,qwen35_4b,baseline,Hf-Ni-Zr,1,10,2,0.3,0.2,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,5ffb00f3d45077ee5d7fedbea56990a610ec2596ace70268e403de9f605382c6,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-29a6382ae615c1a04e459653/d358423e1e084610ba8e355655933642/result.json,8cebff9a383d8e0173cbc1f7ea5135f795df82eb6ce03408bc1e65b89246c85c,evaluation_workspaces/made_all30_b10_v1/workers/worker_03/jobs/all30-final-made-29a6382ae615c1a04e459653/d358423e1e084610ba8e355655933642/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-c62306db0d2beb6139233c35,made,qwen35_4b,baseline,Ho-In-Mg-Pd-Zr,1,10,0,0.0,0.0,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,35dcb4bcf086be6b5223230f970516f60cc479c8a879e48b94560bebc98220e1,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-c62306db0d2beb6139233c35/9a8f8676277e4489a515f3192e89f488/result.json,39835dc4ccfd58d4b31ec8770210f0ea9b1725125de07a6ffe5abcfb48b67ac8,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-c62306db0d2beb6139233c35/9a8f8676277e4489a515f3192e89f488/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
all30-final-made-a0c7b559824ee92973b466f7,made,qwen35_4b,baseline,Mg-Sn-Sr,1,10,7,0.67,0.7,10,True,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,0,6a308686126804830c81a7d2a3495feda3b3a13b074b9958e0e6026759826516,797692a6c5dc4ac323ead3b4f3dca2295279b0348ba324c80281ae96d4aecad9,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-a0c7b559824ee92973b466f7/b674661e3c1a45d8b46487ae4bcf0b05/result.json,984a296060ea0da94dfa4e2633950eeaaf0dbbf7d2bd94e1cd391b37f38a5262,evaluation_workspaces/made_all30_b10_v1/workers/worker_04/jobs/all30-final-made-a0c7b559824ee92973b466f7/b674661e3c1a45d8b46487ae4bcf0b05/rpc/rpc.jsonl,,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
budget-final-made-4f87ce88320a28f3fae38bb5,made,qwen35_4b,baseline,Al-Li-V,1,30,7,0.3055555555555556,0.23333333333333334,30,True,,,,0e55b8c13ce8e87041c928a9a2f586a9a381a362232e8321f39b7949584418a0,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-4f87ce88320a28f3fae38bb5/49f8f3700f9440f9ad5695f7709fde68/result.json,d81426d5e8d98db12762fed9f48804ea5127deb3469bb86d040e9527e85f5290,evaluation_workspaces/made_budget_sweep_v1/jobs/budget-final-made-4f87ce88320a28f3fae38bb5/49f8f3700f9440f9ad5695f7709fde68/rpc/rpc.jsonl,766741c774477105c666a69070be4e98c465f61179a93522e29ebac3878d4063,read_only_result_hash_identity_budget_and_original_RPC_curve_checked_at_snapshot
