task_id,budget,seed,arm,status,job_id,SUN,mSUN,AUDC,result_path,result_sha256,receipt_sha256,registration_sha256
Co-Mg-Na,10,2,full_support_aware,accepted,support-final-03a88c2191e750bc3ef7d49f,2,0.2,0.08,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-03a88c2191e750bc3ef7d49f/result.json,66330518b1dc4b86e8867a23b2f40c9eafcd8a3482353e7198b086423f0c5e4e,fd994f1f6911981315e8760cfb8c395563ad418d50cd97372714a3c3baab005d,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,30,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,30,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,30,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,30,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,30,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,30,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,30,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,30,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,30,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,30,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,30,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,30,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,50,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,50,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,50,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,50,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,50,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,50,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,50,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,50,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,50,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-Li-V,50,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,50,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-Li-V,50,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,50,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,50,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,50,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,50,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,50,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,50,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,50,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,50,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,50,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Al-V-Zn,50,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,50,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Al-V-Zn,50,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,50,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,50,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,50,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,50,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,50,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,50,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,50,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,50,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,50,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-K-Tb,50,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,50,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-K-Tb,50,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,50,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,50,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,50,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,50,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,50,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,50,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,50,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,50,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,50,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Dy-W,50,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,50,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Dy-W,50,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,50,2,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,50,3,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,50,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,50,2,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,50,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,50,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,50,2,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,50,3,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,50,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Co-Mg-Na,50,2,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,50,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Co-Mg-Na,50,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
