task_id,budget,seed,arm,status,job_id,SUN,mSUN,AUDC,result_path,result_sha256,receipt_sha256,registration_sha256
Mg-Sn-Sr,10,2,full_support_aware,accepted,support-final-908dd599770160e96ff4569c,4,0.4,0.64,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-908dd599770160e96ff4569c/result.json,5f1d8fc3af72ad97d7565e26b515044520e564caed2a1e20adac679a337044f2,ec01d7fe7e675f9c0794d48a681e96b820ef40dd799e77c200d891ab00002542,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Mg-Sn-Sr,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Mg-Sn-Sr,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Cr-Cs-Dy,10,2,baseline_reference,accepted,component-final-6c30e36bb5b40e6b0e509b55,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-6c30e36bb5b40e6b0e509b55/result.json,308fb83a3f9c23c3413c845ef2561dcbcf8eddf1d97a4aeecf54c226247334cf,5a2151ae02c7e3a9d2ca3b4e5a89c097257991dd22db0c1e4a35594fee2a5063,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Cr-Cs-Dy,10,3,baseline_reference,accepted,component-final-bca488e9ac3e6e006d8af5e7,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-bca488e9ac3e6e006d8af5e7/result.json,8e32a22f4bcf77833362337a0492b858496eaa815a4855e680eb06a78cbcba10,99410ee0459e7375de80d8bf76efb5d7b9483dc24dd37690a8f10a0d0e0b6a62,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Cr-Cs-Dy,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Cr-Cs-Dy,10,2,uq_only_support_aware,accepted,support-final-c421d416e4380380b8401e1a,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-c421d416e4380380b8401e1a/result.json,7205a844e1ffc1cc8ff9706a869566e7cd53591e44a14e4e4bfc3eb4985bd901,283ac3cf665b5a557dd6c7abc4425774d5eb8974ee6cb04c51aa88a8f495d99c,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Cr-Cs-Dy,10,3,uq_only_support_aware,accepted,support-final-59e54738f552a29a0365ee6c,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-59e54738f552a29a0365ee6c/result.json,697290a0308cb8a95b8bb793d8fa9469422d70f83223a5680f4c7e8727302ce1,b04c116b2c09596b2c30bb94aa2c7bc94d25aea5b1057326ed864425b059ce81,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Cr-Cs-Dy,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Cr-Cs-Dy,10,2,es_only_independent,accepted,component-final-7e994fb8ab445a418e08e590,4,0.4,0.58,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-7e994fb8ab445a418e08e590/result.json,3e71020d0fa160085cfa79bdc96ce0eb925ac6eac85253b6b9a1e5ddab21fd3a,be0657b0ef7ff3b0bd8c0603ef0535389c44734a2dd401c5221cf5e6a2f31397,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Cr-Cs-Dy,10,3,es_only_independent,accepted,component-final-fc048047e45b8d6dba041f90,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-fc048047e45b8d6dba041f90/result.json,fe776f287bdbb3ea88dd71acc2b9ee3f700cb40d42821cac99e9dca38049244c,7c7f1ce07ebaba95cd3b3cffedaa8ef7609fa8778a8cb1b760978933c3d3d875,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Cr-Cs-Dy,10,4,es_only_independent,claimed_pending,component-final-e8cccbc76dfc4ee5f37008ee,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Cr-Cs-Dy,10,2,full_support_aware,accepted,support-final-1a6965c14309d0ed9c706be0,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-1a6965c14309d0ed9c706be0/result.json,174f3835855cb70cfc167f4ade1f6875ec8f47992db7c155bdf8961909bcbf86,b583224ecad986313f4c56f1c850a4bddf0b92ada5878e5d7f6bf22faf70833d,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Cr-Cs-Dy,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Cr-Cs-Dy,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Tb-V-Y,10,2,baseline_reference,accepted,component-final-d162af62e35cb5b102460cac,1,0.1,0.11,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-d162af62e35cb5b102460cac/result.json,b036a3710313abb535bed9ce55603ffee4915099676393028f45f0da30e5a3dd,0c158f2228aae5dd1011ebc052de88c65c9824282b4d4eb83dcf14ba5745f9d4,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Tb-V-Y,10,3,baseline_reference,accepted,component-final-98ec36cd075666fe04f30595,2,0.2,0.18,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-98ec36cd075666fe04f30595/result.json,4864c13e3185ff5738471dce6a07a1d9967f71a3c355f1ee17cc90fe68509ebd,4789f5d00fe85ba1988c7345c2e0061eea4ee14570ddf3c72ab3ceda5b0573a7,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Tb-V-Y,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Tb-V-Y,10,2,uq_only_support_aware,accepted,support-final-f4fb0bc5660e5cbea5ab19fe,1,0.1,0.11,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-f4fb0bc5660e5cbea5ab19fe/result.json,d67e4b7d3233d73695df34a8961e7a82758aa7912359bb6b2fdb3e6f7f07190b,e7832f786de1d55c08b373fd2ed6c5c04f009139c86c7afd6c4895a1538ba37f,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Tb-V-Y,10,3,uq_only_support_aware,accepted,support-final-edb4223557993b86de341be4,1,0.1,0.13,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-edb4223557993b86de341be4/result.json,6801a6523a597436ce78711f16f7109e1c9c15b25c835e6cbb5a12faf0d37e47,f8f4f8d7ca5738cced9a1c98585771ddc59a3d7f8d3985a924caef31a0d90980,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Tb-V-Y,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Tb-V-Y,10,2,es_only_independent,accepted,component-final-b08dc4996f12b404a474fe8a,1,0.1,0.15,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-b08dc4996f12b404a474fe8a/result.json,c22370f76dcc57e2c6a29339ab3df9c97f056e546a289d53b28e71ebc20e1bf2,b524ea0e5b52a9b573ff8d48749c2de8427ae65eee9dc7ea3e622b54c6d13e03,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Tb-V-Y,10,3,es_only_independent,accepted,component-final-8c4b38fea4d18535795f3f52,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-8c4b38fea4d18535795f3f52/result.json,5708db3442963e6995a5182faa864d7c9fbd526ec34735d52ab33864ec238ad8,6b01a3e51e0095e4c12641f50d09e2df3ac7774642e39ac8a8123b334e3d687b,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Tb-V-Y,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Au-Tb-V-Y,10,2,full_support_aware,accepted,support-final-8ddd13950a3b79b7029e9ad3,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-8ddd13950a3b79b7029e9ad3/result.json,093291e9198a1ca405f4365c03e7c66e4f11465418c47092c56c140364b585f7,f52ac95e505ccebb88ff748255e2b82ba342f64bc186609b64db6ab9ac792cb0,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Tb-V-Y,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Au-Tb-V-Y,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Be-Hf-Li,10,2,baseline_reference,accepted,component-final-e055a90cdea61f8b88b11b9d,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-e055a90cdea61f8b88b11b9d/result.json,147e7feb28d697c1cc5289a3565baad767372ff412267f1962774eb8e4beed74,29e00fbb456420ad9d4aa1cb636a5ceba3aec232b0bd803b6b3496ad059ab007,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Be-Hf-Li,10,3,baseline_reference,accepted,component-final-d7f5fb390cd93ad4d344838f,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-d7f5fb390cd93ad4d344838f/result.json,b6cfd27d61131292307647e6f557101880fd14af5ecce6308bfd72c84e7fec67,d433423e079a5eb32a84d3c69a62dace07f95d66f71b4418cf11b30cb7970e1d,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Be-Hf-Li,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Be-Hf-Li,10,2,uq_only_support_aware,accepted,support-final-3d33302d79a3e5a49db8a089,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-3d33302d79a3e5a49db8a089/result.json,c99c2210bc545a75c08b2fdeef13b75a2049a1abe267b19f4682098f15a06a8f,e864a86837ea4fc161644957a0c2796db6f892708748f43a490f474331971d5c,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Be-Hf-Li,10,3,uq_only_support_aware,accepted,support-final-4df937dd122841de63e2173a,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-4df937dd122841de63e2173a/result.json,67a1fb1322de80cac36be336d1cc7a3fe814956affda24224f2fc7eaa1afac8b,e2419a18c923f473883e03031de65430da6293e50beb0c2afb6e4b4e50f035cd,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Be-Hf-Li,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Be-Hf-Li,10,2,es_only_independent,accepted,component-final-894abe64cc709063a80a0651,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-894abe64cc709063a80a0651/result.json,683a16bd0dd654d9a7db26373d7203ceb6ecf16376f842af1b8deb3ce185edf3,79ea870d12f563986f18e3e5b0d6c3c179ddfa07a6bd2bb04754592d0dd52a91,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Be-Hf-Li,10,3,es_only_independent,accepted,component-final-8dbb642bd821472e34a99402,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-8dbb642bd821472e34a99402/result.json,d34aab1e4cd18ce7284fb2b2b74ecccb7b068d97b2c1c61a80c283f3f08356f8,12a3f95dd8985531b588a8dccd951596920be80a2fc488669826b3909f265485,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Be-Hf-Li,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Be-Hf-Li,10,2,full_support_aware,accepted,support-final-162b641b9c795ec8cbbca2cd,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-162b641b9c795ec8cbbca2cd/result.json,41352aef305a3c986b1420b1e7dbc2556fcbc5c83bc552689b5943599ac4e926,ebd4f4ba6c76137bd27f03be3ab5066787680514e4931f57753406d550aaf299,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Be-Hf-Li,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Be-Hf-Li,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Nd-Ni-W,10,2,baseline_reference,accepted,component-final-dc0be1ae32cc4968091e77db,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-dc0be1ae32cc4968091e77db/result.json,a1625153189681466a1c8b65fee90399d24dc1173213dfb54123418348d683fa,87b225905658274679273936e8eb73af96fb6d8927237ee9189bffddff3a6434,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Nd-Ni-W,10,3,baseline_reference,accepted,component-final-91e9365ecc653ed9cb2dd65d,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-91e9365ecc653ed9cb2dd65d/result.json,dbb35b3472ca8bb1aa7ca9cf277680251bd1665e12886867675cb4930572d50f,3b88aedd4a639df39854b8e547f56ddcf2e4d18517768f96a7ccf0cd0dfe8222,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Nd-Ni-W,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Nd-Ni-W,10,2,uq_only_support_aware,accepted,support-final-5b7a01d4f004bb2a3b984360,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-5b7a01d4f004bb2a3b984360/result.json,3e613b9107a28022e944946522938b5f9ef717514cb66cb6632fbe19f4bf78d2,9d5269f5d00c325d26fe213f9636df7d823fd4da098adc9f66e67a43147c104b,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Nd-Ni-W,10,3,uq_only_support_aware,claimed_pending,support-final-aaef0ac2ab97032d31445893,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Nd-Ni-W,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Nd-Ni-W,10,2,es_only_independent,accepted,component-final-5808a431e2c3d13d62027bd2,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-5808a431e2c3d13d62027bd2/result.json,7760ca97fd00999d2de59baa7f20aac5c351781a0380ae028076060c450fb9eb,3d2bb24793f35e88af5b524925b4f21b35fb343bbb40a47548d29e154be4d819,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Nd-Ni-W,10,3,es_only_independent,accepted,component-final-5997b22ff20dd8997514cb4b,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-5997b22ff20dd8997514cb4b/result.json,5de31ef1ed8cbdc6216081daac21849c3bfeddf9538153f8b6425dee456415e3,1d4d108ee1b028d95edb3cdfb9e70cb31d4884fc67ac83a52e441092b24cd2be,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Nd-Ni-W,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ba-Nd-Ni-W,10,2,full_support_aware,accepted,support-final-f09b3e784a0ddc04b0a7317a,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-f09b3e784a0ddc04b0a7317a/result.json,2de62d470b8c551222ecefc8d6cf990763d8ff817f29861b8f28eab41978fb65,4d9e45981fa73253639c39147e5e1736ef6a55a68b9ef420635413e70490893e,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Nd-Ni-W,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ba-Nd-Ni-W,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ca-Pd-Sn-W,10,2,baseline_reference,accepted,component-final-d0e5088457f94df5fb734d2f,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-d0e5088457f94df5fb734d2f/result.json,66c45bea35cd598248937bd3bc527003116f2ddb693fcc9e539c9924696c6743,66a28eaaa29a2aef84fa4df8758b4085c98838207532890a3e06b30f66e54f62,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ca-Pd-Sn-W,10,3,baseline_reference,accepted,component-final-95b93277e45a70fc119a8fb7,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-95b93277e45a70fc119a8fb7/result.json,a1467178f904aabbf65b137078d5aee6101abee3750d64c4fcc75aeccc4ac94b,72daa7a23443bbb8923418c852de7a85bedc0368af9227f56a0cad673cd473f2,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ca-Pd-Sn-W,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ca-Pd-Sn-W,10,2,uq_only_support_aware,accepted,support-final-373029d9b12c74627cb8e1e9,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-373029d9b12c74627cb8e1e9/result.json,2a26374cbf567f8fdafbacf984d58783eebe2e7fa47f547de35a3db88df31c96,3147484d7e73f508206d9166d4403d8aadf98f5b1c75a27a6d975a4c2164b62c,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ca-Pd-Sn-W,10,3,uq_only_support_aware,claimed_pending,support-final-614f75717580ae25345e380d,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ca-Pd-Sn-W,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ca-Pd-Sn-W,10,2,es_only_independent,accepted,component-final-87c47cdf901aa65da9a4fd9d,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-87c47cdf901aa65da9a4fd9d/result.json,1f6b838c039d5afdc5b3519becf9f9569e13f1f3d9d475b9b555bf9a8d71d29d,5b0520f15a9cf50245aaba35bf2dfe6f7b96920abe89a0e5df564e8aa74b8e2b,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ca-Pd-Sn-W,10,3,es_only_independent,accepted,component-final-61174bb74d1f37007558ce1f,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-61174bb74d1f37007558ce1f/result.json,8f7e077f6c38cc7826850808fef0cf1b6c8ede8b53f21f5389cdc5547a861339,f5183b103313ada92ebe514038b0a9148780b7768ff69fb354fe113d48767c3f,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ca-Pd-Sn-W,10,4,es_only_independent,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ca-Pd-Sn-W,10,2,full_support_aware,accepted,support-final-dc0639b5ff8be613f1c8c6f0,0,0.0,0.0,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-dc0639b5ff8be613f1c8c6f0/result.json,fbdefae4df5e4542573352247d273a3ef2827ebae6c06025b77f3c773324140c,19340dd0444b74190d2133155e62b8cd1560c6b750d4ee3cf03648fa36226e5c,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ca-Pd-Sn-W,10,3,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ca-Pd-Sn-W,10,4,full_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ce-Er-Pb-Rh,10,2,baseline_reference,accepted,component-final-f7815acc56142f0958252762,3,0.3,0.29,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-f7815acc56142f0958252762/result.json,a743697fb198bd9c45ef70dd0cc7e689534289086b33bd6f23d6d968486d8003,8a0fb52b8c0b2d97fd9fc75aef64e5a30f65163d8817308ea1c0672e2717e60b,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ce-Er-Pb-Rh,10,3,baseline_reference,accepted,component-final-b1fd5869414749ef1ea5da4b,1,0.1,0.19,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-b1fd5869414749ef1ea5da4b/result.json,76fe468ba1f279cec302473bc7d4b9b7004d881ac47a07955399a923577d62b4,5493e0a9907ebc0968647d185b1d181fa37a7b0f07026065a65c5a858407b9da,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ce-Er-Pb-Rh,10,4,baseline_reference,unclaimed,,,,,,,,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ce-Er-Pb-Rh,10,2,uq_only_support_aware,accepted,support-final-6f32364178f6566ce2b61257,1,0.1,0.19,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_support_aware_method_v1/experiments/support_final/jobs/support-final-6f32364178f6566ce2b61257/result.json,b84ef4de5c296b76afd7ca976a49d60d95f8327acf608940c063308f2037ceda,dc367acd90c004e4cc1db9b847be24632f7043d03bed1f0b7adc52fe5e7428ca,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ce-Er-Pb-Rh,10,3,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ce-Er-Pb-Rh,10,4,uq_only_support_aware,unclaimed,,,,,,,,0088ab73351c0ce39f06e5b9c4c991feb9129dd39d80eeb41cd186c7f104d7ac
Ce-Er-Pb-Rh,10,2,es_only_independent,accepted,component-final-fa513c699bfc955f9424e95e,1,0.1,0.19,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-fa513c699bfc955f9424e95e/result.json,c0d7a3803a233e6d265f0081cb87d1d31b9658068ea3a5998573389aa6f821d8,f4cae3dc63ef5a041f5c877e4ce10b34e78b30f41dbb3a53175a4bd637cc69fd,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
Ce-Er-Pb-Rh,10,3,es_only_independent,accepted,component-final-bab5676fb6b948fe5af57968,1,0.1,0.19,/mnt/ai-material-data/made_crystalgym_crv_esopt_20260915_164607/evaluation_workspaces/made_component_ablations_v1/experiments/component_final/jobs/component-final-bab5676fb6b948fe5af57968/result.json,c91b372bd4e78db09cb0aa722fc392ffe7fe3a79d500a58ba6c4ae28713939c6,a79c709e3b818bd314137503ff52d807b0a5cc778e0a9aefd6ef7d44101161cd,c11cfbe1a6cce75f18aa1e8ac9ad059e5f60f32a41be24f37d449f3cab83e027
